tweet_id,user_id,topic,text,retweet_count,like_count,reply_count,hashtag_count,mention_count
1898,60,Sports,Sharing my Sports predictions for this year.,2,12,0,2,0
1899,178,Finance,What do you think about Finance? Let me know.,3,4,4,3,3
1900,308,Finance,Big news in the Finance world today!,7,1,0,0,2
1901,138,Travel,Big news in the Travel world today!,1,15,0,3,0
1902,288,Gaming,Hot take on Gaming -- long thread incoming.,8,4,0,5,2
1903,211,Finance,Sharing my Finance predictions for this year.,0,28,0,3,3
1904,134,AI,Hot take on AI -- long thread incoming.,1,3,2,3,1
1905,174,AI,Hot take on AI -- long thread incoming.,0,4,3,3,3
1906,114,Fashion,What do you think about Fashion? Let me know.,9,2,2,4,1
1907,400,Politics,My experience with Politics so far this month.,10,17,5,4,2
1908,67,Fashion,This Fashion trend is changing everything.,5,21,1,0,0
1909,411,Finance,Excited about the latest developments in Finance.,2,0,12,5,2
1910,468,Gaming,This Gaming trend is changing everything.,3,2,1,0,0
1911,266,Tech,New research on Tech just dropped -- fascinating.,1,25,0,4,1
1912,81,Travel,Cannot believe what is happening in Travel.,0,4,3,5,1
1913,149,Sports,New research on Sports just dropped -- fascinating.,0,5,0,2,3
1914,111,Travel,Big news in the Travel world today!,5,8,0,0,0
1915,433,AI,This AI trend is changing everything.,0,6,0,0,3
1916,406,Health,Just published a new post on Health!,8,8,0,1,2
1917,155,AI,Big news in the AI world today!,0,31,0,5,1
1918,18,Music,Excited about the latest developments in Music.,1,13,2,3,3
1919,68,Music,Excited about the latest developments in Music.,1,22,0,0,0
1920,259,Finance,Just published a new post on Finance!,4,19,0,0,1
1921,49,Fashion,Cannot believe what is happening in Fashion.,14,12,0,1,2
1922,402,Gaming,Cannot believe what is happening in Gaming.,0,5,2,4,0
1923,155,Music,Sharing my Music predictions for this year.,2,14,3,1,0
1924,136,Fashion,Sharing my Fashion predictions for this year.,10,18,6,3,2
1925,220,Politics,Big news in the Politics world today!,2,7,1,3,2
1926,248,Music,This Music trend is changing everything.,10,12,0,4,1
1927,196,AI,Sharing my AI predictions for this year.,0,14,3,5,3
1928,488,Gaming,This Gaming trend is changing everything.,3,7,1,5,0
1929,232,Tech,My experience with Tech so far this month.,0,5,1,0,3
1930,395,Tech,Sharing my Tech predictions for this year.,21,20,4,2,3
1931,289,Politics,Hot take on Politics -- long thread incoming.,2,30,0,2,1
1932,415,Politics,Excited about the latest developments in Politics.,3,7,4,4,1
1933,107,Health,My experience with Health so far this month.,0,33,1,1,0
1934,73,Finance,My experience with Finance so far this month.,13,3,2,3,1
1935,31,Health,Hot take on Health -- long thread incoming.,2,9,0,3,2
1936,380,Gaming,What do you think about Gaming? Let me know.,0,23,0,0,2
1937,353,Fashion,My experience with Fashion so far this month.,2,17,1,3,0
1938,138,Tech,This Tech trend is changing everything.,8,9,0,3,3
1939,161,Tech,New research on Tech just dropped -- fascinating.,0,15,0,3,3
1940,264,Travel,Excited about the latest developments in Travel.,5,19,1,0,3
1941,359,Politics,Cannot believe what is happening in Politics.,2,16,0,1,0
1942,83,Travel,Excited about the latest developments in Travel.,1,4,0,1,1
1943,225,Politics,Just published a new post on Politics!,11,19,1,3,3
1944,88,Travel,Sharing my Travel predictions for this year.,6,7,0,1,3
1945,205,AI,Hot take on AI -- long thread incoming.,1,33,4,0,3
1946,151,Music,This Music trend is changing everything.,1,28,2,2,2
1947,289,Sports,What do you think about Sports? Let me know.,9,15,3,2,1
1948,412,Fashion,New research on Fashion just dropped -- fascinating.,11,7,4,4,2
1949,242,Health,Big news in the Health world today!,0,11,0,2,1
1950,85,Travel,Sharing my Travel predictions for this year.,14,6,6,0,2
1951,214,Sports,What do you think about Sports? Let me know.,3,2,0,3,0
1952,3,Music,Big news in the Music world today!,6,0,1,1,0
1953,276,Health,New research on Health just dropped -- fascinating.,1,14,1,0,0
1954,320,Health,My experience with Health so far this month.,4,10,0,1,0
1955,180,Travel,Big news in the Travel world today!,4,12,0,2,0
1956,476,Tech,Hot take on Tech -- long thread incoming.,6,14,1,2,3
1957,300,Music,New research on Music just dropped -- fascinating.,6,13,2,4,3
1958,479,Music,This Music trend is changing everything.,1,8,0,4,1
1959,40,Fashion,What do you think about Fashion? Let me know.,5,5,2,0,1
1960,144,Sports,Hot take on Sports -- long thread incoming.,8,5,1,4,0
1961,65,Travel,My experience with Travel so far this month.,0,6,9,5,3
1962,170,Fashion,My experience with Fashion so far this month.,0,10,4,4,2
1963,495,Fashion,Sharing my Fashion predictions for this year.,10,6,0,1,1
1964,2,Tech,Big news in the Tech world today!,0,21,0,0,1
1965,74,Sports,Sharing my Sports predictions for this year.,3,1,7,0,2
1966,40,AI,What do you think about AI? Let me know.,6,12,2,4,3
1967,218,Health,New research on Health just dropped -- fascinating.,2,0,2,2,0
1968,124,Travel,Cannot believe what is happening in Travel.,1,7,0,3,3
1969,362,Health,New research on Health just dropped -- fascinating.,2,7,0,2,2
1970,272,Politics,My experience with Politics so far this month.,1,7,1,1,1
1971,485,Music,What do you think about Music? Let me know.,0,13,1,3,3
1972,251,Music,Excited about the latest developments in Music.,1,1,1,4,3
1973,334,Gaming,What do you think about Gaming? Let me know.,0,30,0,0,2
1974,438,Health,New research on Health just dropped -- fascinating.,5,19,0,5,3
1975,110,Fashion,This Fashion trend is changing everything.,7,4,6,1,3
1976,192,Sports,Just published a new post on Sports!,0,9,1,1,3
1977,185,Travel,Big news in the Travel world today!,4,13,0,0,2
1978,169,Politics,New research on Politics just dropped -- fascinating.,5,8,2,2,0
1979,311,Music,Just published a new post on Music!,2,27,0,5,2
1980,329,Health,Cannot believe what is happening in Health.,13,20,2,0,2
1981,141,AI,My experience with AI so far this month.,3,14,1,0,3
1982,312,Health,Sharing my Health predictions for this year.,1,7,0,1,3
1983,384,Travel,Excited about the latest developments in Travel.,1,5,1,0,2
1984,15,Fashion,What do you think about Fashion? Let me know.,6,6,2,5,1
1985,446,Sports,Excited about the latest developments in Sports.,11,23,0,3,0
1986,29,Health,Just published a new post on Health!,4,22,0,2,0
1987,440,Travel,Hot take on Travel -- long thread incoming.,1,9,3,1,0
1988,171,Gaming,What do you think about Gaming? Let me know.,1,10,2,4,2
1989,265,AI,Cannot believe what is happening in AI.,2,41,1,3,0
1990,34,Tech,This Tech trend is changing everything.,8,4,5,1,2
1991,43,Sports,Sharing my Sports predictions for this year.,1,18,2,0,2
1992,312,Tech,This Tech trend is changing everything.,18,2,1,3,1
1993,326,AI,Hot take on AI -- long thread incoming.,1,7,2,2,2
1994,61,Gaming,Sharing my Gaming predictions for this year.,0,4,6,4,0
1995,290,Health,Excited about the latest developments in Health.,0,2,2,0,0
1996,94,Politics,What do you think about Politics? Let me know.,1,28,0,2,0
1997,393,Sports,Just published a new post on Sports!,4,7,1,1,2
1998,236,Politics,Big news in the Politics world today!,1,10,1,2,1
1999,383,Sports,Hot take on Sports -- long thread incoming.,2,12,1,0,3
2000,362,Music,What do you think about Music? Let me know.,12,11,2,2,1
2001,290,Gaming,Cannot believe what is happening in Gaming.,6,8,2,1,1
2002,140,Tech,What do you think about Tech? Let me know.,0,14,0,2,2
2003,358,Health,Hot take on Health -- long thread incoming.,3,7,0,0,3
2004,182,Fashion,New research on Fashion just dropped -- fascinating.,7,29,1,2,3
2005,425,Sports,Just published a new post on Sports!,2,2,2,4,3
2006,80,Travel,My experience with Travel so far this month.,0,2,4,1,3
2007,178,Music,Big news in the Music world today!,5,12,4,2,2
2008,47,Travel,Big news in the Travel world today!,1,8,2,2,1
2009,240,Music,Just published a new post on Music!,0,1,1,0,1
2010,244,Sports,Sharing my Sports predictions for this year.,1,21,0,4,2
2011,191,Fashion,Cannot believe what is happening in Fashion.,0,23,2,5,0
2012,166,Politics,New research on Politics just dropped -- fascinating.,10,8,0,0,1
2013,216,Health,New research on Health just dropped -- fascinating.,4,9,2,2,0
2014,96,Gaming,Hot take on Gaming -- long thread incoming.,15,18,0,1,3
2015,280,Sports,Just published a new post on Sports!,1,4,2,3,3
2016,304,Fashion,Cannot believe what is happening in Fashion.,2,29,1,5,3
2017,243,Tech,Hot take on Tech -- long thread incoming.,3,7,0,5,2
2018,308,Gaming,Sharing my Gaming predictions for this year.,2,29,2,5,3
2019,154,AI,Big news in the AI world today!,0,4,0,4,0
2020,216,Finance,Hot take on Finance -- long thread incoming.,3,5,2,4,3
2021,304,AI,What do you think about AI? Let me know.,0,32,3,4,1
2022,473,Music,My experience with Music so far this month.,0,2,2,5,1
2023,488,Fashion,What do you think about Fashion? Let me know.,1,23,0,1,2
2024,404,AI,Excited about the latest developments in AI.,3,10,4,2,1
2025,411,Gaming,Sharing my Gaming predictions for this year.,0,2,1,3,1
2026,236,AI,What do you think about AI? Let me know.,4,17,4,1,1
2027,155,Music,Excited about the latest developments in Music.,6,8,0,1,1
2028,440,Tech,Cannot believe what is happening in Tech.,1,10,0,0,1
2029,79,Travel,New research on Travel just dropped -- fascinating.,3,3,1,0,3
2030,82,Gaming,Excited about the latest developments in Gaming.,0,16,2,3,3
2031,358,Tech,Sharing my Tech predictions for this year.,0,2,3,5,3
2032,426,Health,Big news in the Health world today!,0,4,3,0,3
2033,66,Gaming,What do you think about Gaming? Let me know.,5,25,0,3,2
2034,460,Music,Cannot believe what is happening in Music.,0,3,4,4,3
2035,274,Politics,New research on Politics just dropped -- fascinating.,3,18,7,3,0
2036,114,Fashion,What do you think about Fashion? Let me know.,0,8,0,1,2
2037,186,Gaming,This Gaming trend is changing everything.,3,3,0,0,3
2038,469,Politics,Big news in the Politics world today!,10,4,3,1,3
2039,97,AI,Big news in the AI world today!,6,11,0,2,3
2040,48,Gaming,Cannot believe what is happening in Gaming.,4,4,0,5,1
2041,218,Sports,Hot take on Sports -- long thread incoming.,2,9,2,2,3
2042,346,Health,Just published a new post on Health!,5,27,0,2,3
2043,92,Sports,Cannot believe what is happening in Sports.,2,15,3,5,0
2044,239,Politics,New research on Politics just dropped -- fascinating.,0,1,0,5,0
2045,336,Finance,Just published a new post on Finance!,0,13,0,1,2
2046,66,Fashion,This Fashion trend is changing everything.,5,36,2,3,3
2047,6,Health,Cannot believe what is happening in Health.,6,2,0,3,0
2048,156,Finance,Hot take on Finance -- long thread incoming.,5,16,0,5,0
2049,310,Health,This Health trend is changing everything.,0,6,1,2,3
2050,365,Gaming,This Gaming trend is changing everything.,5,2,1,2,0
2051,403,Sports,Cannot believe what is happening in Sports.,2,9,2,4,3
2052,446,Politics,What do you think about Politics? Let me know.,0,8,4,0,2
2053,486,Fashion,Hot take on Fashion -- long thread incoming.,0,2,0,1,3
2054,223,AI,Sharing my AI predictions for this year.,16,16,5,2,0
2055,63,Health,Sharing my Health predictions for this year.,4,22,0,2,0
2056,456,Fashion,New research on Fashion just dropped -- fascinating.,8,10,0,2,3
2057,173,Music,Just published a new post on Music!,2,10,1,4,2
2058,92,Music,New research on Music just dropped -- fascinating.,1,15,2,3,0
2059,229,Gaming,Hot take on Gaming -- long thread incoming.,0,2,1,5,0
2060,306,Politics,New research on Politics just dropped -- fascinating.,26,20,1,5,0
2061,273,Finance,Big news in the Finance world today!,2,16,8,1,0
2062,274,Politics,What do you think about Politics? Let me know.,3,35,0,5,1
2063,325,Health,Cannot believe what is happening in Health.,5,10,0,2,2
2064,498,Health,My experience with Health so far this month.,15,6,10,1,3
2065,21,Politics,New research on Politics just dropped -- fascinating.,2,11,1,2,0
2066,76,Fashion,Excited about the latest developments in Fashion.,5,6,1,3,0
2067,173,Music,Cannot believe what is happening in Music.,0,22,0,3,0
2068,95,Music,Excited about the latest developments in Music.,1,5,1,3,0
2069,407,Tech,My experience with Tech so far this month.,0,7,4,2,2
2070,316,Travel,This Travel trend is changing everything.,4,37,0,1,0
2071,192,Fashion,Sharing my Fashion predictions for this year.,9,23,3,1,3
2072,141,Sports,Hot take on Sports -- long thread incoming.,5,10,3,4,0
2073,310,Finance,What do you think about Finance? Let me know.,1,3,6,5,2
2074,140,AI,Cannot believe what is happening in AI.,8,12,0,1,0
2075,401,Finance,What do you think about Finance? Let me know.,2,4,0,2,2
2076,237,Fashion,New research on Fashion just dropped -- fascinating.,0,15,1,0,1
2077,116,AI,New research on AI just dropped -- fascinating.,17,18,0,1,0
2078,314,Music,My experience with Music so far this month.,1,2,1,3,3
2079,326,Fashion,New research on Fashion just dropped -- fascinating.,5,7,2,4,3
2080,244,Travel,Just published a new post on Travel!,0,10,1,2,2
2081,164,Gaming,Sharing my Gaming predictions for this year.,0,32,0,1,3
2082,438,Health,Big news in the Health world today!,3,12,1,4,1
2083,345,Finance,Hot take on Finance -- long thread incoming.,8,52,0,3,0
2084,339,Fashion,Excited about the latest developments in Fashion.,4,8,6,5,3
2085,288,Gaming,Excited about the latest developments in Gaming.,3,23,1,1,2
2086,156,Music,New research on Music just dropped -- fascinating.,10,14,2,3,3
2087,16,Sports,My experience with Sports so far this month.,0,18,2,4,1
2088,320,Gaming,My experience with Gaming so far this month.,1,17,0,3,3
2089,392,AI,Hot take on AI -- long thread incoming.,1,1,1,4,3
2090,121,Finance,This Finance trend is changing everything.,1,17,2,1,3
2091,311,Politics,Excited about the latest developments in Politics.,0,6,6,3,1
2092,109,Politics,My experience with Politics so far this month.,5,3,5,2,1
2093,443,Sports,Cannot believe what is happening in Sports.,8,2,0,4,3
2094,181,Tech,Cannot believe what is happening in Tech.,0,12,0,4,2
2095,164,Gaming,Excited about the latest developments in Gaming.,5,15,0,5,2
2096,258,Travel,This Travel trend is changing everything.,2,9,0,3,1
2097,440,Finance,Sharing my Finance predictions for this year.,10,1,3,3,2
2098,423,Health,What do you think about Health? Let me know.,10,2,1,1,3
2099,148,AI,This AI trend is changing everything.,3,9,1,2,3
2100,336,Sports,Excited about the latest developments in Sports.,4,7,0,3,3
2101,499,Finance,Cannot believe what is happening in Finance.,0,14,0,1,0
2102,317,Tech,What do you think about Tech? Let me know.,0,59,0,4,0
2103,307,Fashion,Cannot believe what is happening in Fashion.,0,4,0,0,2
2104,313,Tech,What do you think about Tech? Let me know.,14,3,4,4,3
2105,351,Politics,New research on Politics just dropped -- fascinating.,5,11,1,0,3
2106,283,Travel,Big news in the Travel world today!,5,15,0,1,3
2107,189,Tech,What do you think about Tech? Let me know.,0,14,0,3,1
2108,166,Sports,Hot take on Sports -- long thread incoming.,2,4,6,0,0
2109,106,Fashion,Sharing my Fashion predictions for this year.,14,12,1,3,1
2110,351,Fashion,Sharing my Fashion predictions for this year.,25,20,0,1,1
2111,499,Health,This Health trend is changing everything.,2,7,1,5,0
2112,412,Fashion,New research on Fashion just dropped -- fascinating.,1,14,0,1,1
2113,237,Politics,Just published a new post on Politics!,0,20,1,5,0
2114,350,Finance,This Finance trend is changing everything.,3,17,3,3,3
2115,37,Finance,Hot take on Finance -- long thread incoming.,3,4,2,5,0
2116,367,Fashion,This Fashion trend is changing everything.,0,16,2,5,0
2117,225,Health,Just published a new post on Health!,1,10,3,2,3
2118,425,AI,New research on AI just dropped -- fascinating.,0,5,8,3,3
2119,220,Politics,Excited about the latest developments in Politics.,0,26,2,1,2
2120,389,Fashion,Excited about the latest developments in Fashion.,3,28,0,5,1
2121,188,Finance,New research on Finance just dropped -- fascinating.,1,5,4,1,1
2122,408,Health,Big news in the Health world today!,1,6,0,2,0
2123,169,Politics,Sharing my Politics predictions for this year.,5,33,8,5,3
2124,386,Tech,Hot take on Tech -- long thread incoming.,14,13,0,2,2
2125,353,Health,New research on Health just dropped -- fascinating.,2,9,3,3,2
2126,291,Music,My experience with Music so far this month.,0,9,0,0,1
